state_abbr,year,population,violent_crime,homicide,rape,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,arson,violent_crime_1000,homicide_1000,rape_1000,robbery_1000,aggravated_assault_1000,property_crime_1000,burglary_1000,larceny_1000,motor_vehicle_theft_1000,arson_1000
MS,1995,2697000,13560,348,1054,3530,8628,108195,30505,67967,9723,424,5.027808676307008,0.12903225806451613,0.39080459770114945,1.3088616981831664,3.1991101223581757,40.11679644048943,11.310715609936967,25.200964034111976,3.6051167964404893,0.157211716722284
MS,1996,2716000,13261,301,981,3646,8333,109581,30755,69299,9527,432,4.882547864506628,0.11082474226804123,0.36119293078055964,1.3424153166421207,3.068114874815906,40.346465390279825,11.323637702503682,25.515095729013254,3.5077319587628866,0.15905743740795286
MS,1997,2731000,12808,358,1065,3741,7644,113644,32429,71887,9328,370,4.6898571951666055,0.13108751373123398,0.3899670450384475,1.3698279018674477,2.798974734529476,41.61259611863786,11.874404979860858,26.322592456975467,3.415598681801538,0.13548150860490663
MS,1998,2752000,11302,315,1026,3394,6567,109345,31498,68525,9322,306,4.106831395348837,0.11446220930232558,0.37281976744186046,1.2332848837209303,2.386264534883721,39.73292151162791,11.445494186046512,24.900072674418606,3.3873546511627906,0.11119186046511628
MS,1999,2768619,9671,213,1156,3091,5211,108560,29109,65919,13532,367,3.493077234534618,0.0769336625949616,0.4175366852571625,1.1164410848874475,1.8821658017950464,39.2108845601363,10.513906030407217,23.809343214071706,4.887635315657373,0.13255706184202304
MS,2000,2844658,10267,255,1019,2703,6290,103644,26918,69758,6968,487,3.6092212139385476,0.08964170736868897,0.35821529336742763,0.950202098108103,2.2111621150943277,36.434608307923135,9.462648937060273,24.52245577500002,2.449503595862842,0.17119808426882951
MS,2001,2859733,10006,282,1147,3294,5283,109609,29821,70315,9473,465,3.498928046779192,0.09861060455643936,0.40108639512849625,1.1518557851379831,1.8473752619562733,38.3284033859105,10.427896590346021,24.587959785056857,3.312547010507624,0.16260259261966065
MS,2002,2866733,9858,264,1127,3356,5111,109584,29593,70468,9523,413,3.438757638050003,0.09209089231539874,0.3931304380282363,1.1706705856457507,1.7828657220606172,38.22609221019188,10.322900667763617,24.5812916654603,3.321899876967963,0.1440664338115897
MS,2003,2882594,9336,267,1079,3016,4974,106867,29564,68307,8996,385,3.2387495429463877,0.09262490659454643,0.37431563376597604,1.0462798437795957,1.7255291588062696,37.07320559190784,10.256040219330227,23.6963651488902,3.120800223687415,0.1335602585726606
MS,2004,2900768,8568,227,1161,2503,4677,100980,27661,65440,7879,401,2.9537005372370353,0.07825513794967402,0.4002388333020772,0.8628749351895774,1.6123316307957065,34.811470617436484,9.535750532272832,22.559542852099856,2.7161772330637954,0.13823925250140653
MS,2005,2908496,8131,214,1147,2405,4365,95231,26866,60873,7492,408,2.7956029508034392,0.07357754660828139,0.3943618970079381,0.8268878485650315,1.500775658622188,32.742352060996474,9.237076482140598,20.92937380694352,2.575901771912356,0.14027868699148976
MS,2006,2910540,9076,231,1039,3259,4547,92853,27117,57406,8330,378,3.118321686010156,0.07936671545486405,0.3569784301194967,1.1197234877376707,1.5622530526981249,31.9023274031623,9.31682780514956,19.723487737670673,2.8620118603420672,0.12987280710795934
MS,2007,2918785,8502,202,1033,2896,4371,90887,27223,56473,7191,318,2.91285586297038,0.06920687888967499,0.3539143856090805,0.9921936696262316,1.497540928845393,31.13864159230639,9.326826059473378,19.34811916602285,2.4636963668101624,0.10894944300453785
MS,2008,2938618,8942,236,958,3079,4669,85488,25506,53730,6252,360,3.042926981322513,0.08030985994096544,0.3260035839976479,1.04777143541624,1.5888421019676597,29.091225875564636,8.679590201924851,18.2841049772376,2.1275306964021863,0.12250656601164221
MS,2009,2951996,8451,194,991,2969,4297,87327,29559,52329,5439,410,2.862808757193438,0.06571824623068595,0.3357050619309782,1.005760170406735,1.4556252786250388,29.582357157665523,10.01322495016931,17.72665003611116,1.842482171385056,0.1388890770854703
MS,2010,2970072,7999,204,931,2777,4087,88596,30453,52784,5359,403,2.693200703551968,0.06868520359102405,0.3134604144276637,0.9349941684915383,1.3760609170417417,29.829579888972386,10.253286789007134,17.77195973700301,1.8043333629622447,0.1356869463097191
MS,2011,2977457,8009,232,863,2496,4418,89809,30722,54179,4908,450,2.6898793164771146,0.07791884148117001,0.28984465602693843,0.8382992600732774,1.4838165588957288,30.16298808009654,10.318201068898729,18.196400485380646,1.6483865258171655,0.15113568390744184
MS,2012,2986450,7769,213,819,2277,4460,83933,28084,51520,4329,339,2.6014163973949005,0.07132213832476687,0.2742386445445261,0.7624437040633528,1.4934119104622545,28.104605802876325,9.40380719583452,17.251251485877884,1.4495471211639237,0.11351269902392473
MS,2013,2992206,8303,217,1024,2413,4649,81548,24969,52192,4387,412,2.774875793979425,0.0725217448263923,0.3422224271991968,0.8064284344059198,1.5537031875479161,27.253471184804788,8.344679477281979,17.442649336309064,1.4661423712137467,0.13769105469342685
MS,2014,2993443,8331,259,1082,2405,4585,86887,23898,58515,4474,499,2.783082891506536,0.08652244255193768,0.36145669050655044,0.8034226808394213,1.5316810776086265,29.025774000039416,7.983449158711222,19.54772481052754,1.4946000308006533,0.16669767889350154
MS,2015,2989390,8190,253,1158,2312,4467,85785,25068,56446,4271,269,2.739689368065057,0.0846326508083589,0.38736999856157944,0.7734019314977303,1.494284787197388,28.696489919348096,8.385657274561032,18.88211307323568,1.4287195715513867,0.0899849133100733
MS,2016,2985415,8411,237,1282,2433,4459,82521,23489,54725,4307,327,2.8173637500983952,0.07938594801727733,0.42942103526645375,0.8149620739495179,1.493594692865146,27.641383191281616,7.867917860665938,18.330784832259504,1.442680498356175,0.10953251055548391
MS,2017,2989663,7661,190,658,2492,4321,82764,22449,55968,4347,215,2.562496174317975,0.06355231342127858,0.2200916959536911,0.8335387633990854,1.4453134015439197,27.68338772630895,7.5088730736541205,18.720504618748,1.4540100339068316,0.0719144599240784
MS,2018,2981020,7929,214,596,1700,5419,71701,20355,46201,5145,202,2.6598278441607235,0.07178750897343862,0.19993156704752066,0.5702746039946058,1.8178341641451583,24.052505518245432,6.828199743711884,15.498386458326344,1.7259193162072042,0.06776204118053553
MS,2019,2978227,7779,298,924,1620,4937,69727,18341,45665,5721,219,2.611956711157343,0.10005953206387559,0.31025170344637937,0.5439477917566391,1.657697683890449,23.412251651737762,6.1583620053139,15.332948092942546,1.9209415534813163,0.07353368295969381
MS,2020,2966786,8638,315,1148,1419,5756,62351,14488,41780,6083,258,2.911568276242371,0.10617550440105893,0.38695072715052586,0.4782953674447702,1.9401466772460163,21.01634563463627,4.883399072262037,14.082579599607117,2.0503669627671157,0.08696279408086731
MO,1979,4868000,25662,543,1638,10267,13214,214809,70423,124398,19988,1642,5.271569433032046,0.11154478225143796,0.33648315529991785,2.109079704190633,2.7144617912900575,44.126746096959735,14.466516023007395,25.554231717337714,4.105998356614626,0.3373048479868529
MO,1980,4901288,27177,544,1600,10958,14075,239115,81798,136998,20319,2194,5.5448690221835575,0.11099123332479137,0.3264448038964452,2.235738850685779,2.8716941342765416,48.78615580231156,16.68908254320089,27.95142827762825,4.145644981482419,0.4476374373430005
MO,1981,4938000,26675,516,1465,10629,14065,237575,78173,140567,18835,1861,5.401984609153503,0.10449574726609964,0.29667881733495344,2.152490886998785,2.8483191575536653,48.11158363710004,15.830903199675982,28.46638315107331,3.814297286350749,0.37687322802754153
MO,1982,4951000,25078,479,1283,9554,13762,219888,68881,134383,16624,1689,5.06523934558675,0.09674813169056756,0.2591395677640881,1.929711169460715,2.7796404766713794,44.41284588971925,13.912542920622096,27.142597455059583,3.3577055140375682,0.3411432033932539
MO,1983,4970000,23718,403,1330,8346,13639,201418,60496,125140,15782,1568,4.772233400402414,0.08108651911468813,0.2676056338028169,1.6792756539235412,2.744265593561368,40.52676056338028,12.172233400402414,25.17907444668008,3.175452716297787,0.3154929577464789
MO,1984,5008000,23071,358,1325,7053,14335,192123,55863,119749,16511,1648,4.606829073482428,0.07148562300319489,0.2645766773162939,1.408346645367412,2.8624201277955272,38.36321884984026,11.154752396166135,23.911541533546327,3.2969249201277955,0.329073482428115
MO,1985,5029000,25321,409,1468,7425,16019,194247,55252,120650,18345,1616,5.034997017299662,0.08132829588387354,0.2919069397494532,1.4764366673294889,3.1853251143368464,38.62537283754226,10.986677271823424,23.99085305229668,3.6478425134221517,0.32133624975144165
MO,1986,5066000,29310,464,1480,8624,18742,206463,57556,126674,22233,1976,5.785629688116858,0.09159099881563364,0.2921437031188314,1.7023292538491908,3.699565732333202,40.75463876825898,11.361231741018555,25.00473746545598,4.388669561784445,0.3900513225424398
MO,1987,5103000,27792,423,1473,8376,17520,212430,56711,133964,21755,1889,5.446208112874779,0.08289241622574955,0.28865373309817755,1.641387419165197,3.4332745443856556,41.628453850676074,11.1132667058593,26.25200862237899,4.263178522437782,0.37017440721144423
MO,1988,5139000,28393,413,1505,8638,17837,220578,58605,139648,22325,2180,5.525004864759681,0.08036582992800155,0.29285853278848023,1.6808717649348122,3.470908737108387,42.92235843549329,11.403969643899591,27.17415839657521,4.344230395018486,0.4242070441720179
MO,1989,5159000,32634,409,1587,10060,20578,231874,58594,146269,27011,1971,6.325644504748983,0.07927893002519869,0.3076177553789494,1.9499903081992633,3.988757511145571,44.945532079860435,11.357627447179686,28.352200038767204,5.235704593913549,0.38205078503585965
MO,1990,5117073,36602,449,1663,11073,23417,225422,54536,143287,27599,2079,7.152917302528222,0.08774547480561641,0.3249904779548777,2.1639323886917383,4.57624896107599,44.052918533700804,10.657655265031396,28.00175021931483,5.393513049354582,0.4062869534986114
MO,1991,5158000,39358,543,1756,12952,24107,239982,64643,146533,28806,2202,7.630476929042264,0.10527336176812718,0.3404420317952695,2.5110507948817373,4.673710740597131,46.52617293524622,12.532570763861962,28.408879410624273,5.584722760759984,0.42690965490500193
MO,1992,5193000,38448,547,1895,11783,24223,226246,57127,143288,25831,2313,7.403812824956672,0.10533410360100134,0.3649143077219334,2.2690159830541115,4.664548430579626,43.56749470440978,11.000770267668015,27.592528403620257,4.97419603312151,0.44540727902946275
MO,1993,5234000,38963,590,1894,12654,23825,227731,53673,145392,28666,2157,7.444210928544135,0.11272449369507069,0.3618647306075659,2.4176538020634313,4.551967902178067,43.50993504012228,10.254680932365304,27.778372181887658,5.476881925869316,0.41211310661062284
MO,1994,5278000,39240,554,1955,12178,24553,240898,55577,158283,27038,2209,7.434634331186055,0.10496400151572566,0.3704054566123532,2.3073133762788935,4.651951496779083,45.641909814323604,10.52993558165972,29.989200454717697,5.1227737779461915,0.418529746115953
MO,1995,5324000,35339,469,1711,10863,22296,237278,49649,162430,25199,2158,6.6376784372652144,0.08809166040571,0.3213749060856499,2.0403831705484596,4.187828700225395,44.56761833208114,9.325507137490609,30.50901577761082,4.733095416979714,0.4053343350864012
MO,1996,5359000,31669,433,1566,9142,20528,240781,47919,168870,23992,2147,5.909498040679231,0.08079865646575854,0.2922186975181937,1.7059152827019965,3.8305654039932824,44.93021086023512,8.94178018286994,31.51147602164583,4.476954655719351,0.40063444672513526
MO,1997,5402000,31192,426,1525,8430,20811,228889,46900,155472,26517,2151,5.774157719363199,0.07885968159940762,0.2823028507960015,1.5605331358756016,3.852462051092188,42.37115883006294,8.681969640873751,28.780451684561275,4.908737504627916,0.3981858570899667
MO,1998,5439000,30222,399,1463,8116,20244,232284,47455,160363,24466,2016,5.5565361279647,0.07335907335907337,0.26898326898326896,1.4921860636146351,3.722007722007722,42.70711527854385,8.724949439235154,29.483912483912484,4.498253355396213,0.37065637065637064
MO,1999,5468338,27353,359,1439,7149,18406,223010,42476,157550,22984,2015,5.002068270103274,0.06565066021888187,0.26315125363501674,1.307344205862915,3.3659221503864614,40.78204383123355,7.767625190688652,28.81131341917782,4.203105221367077,0.36848490345695534
MO,2000,5595211,27419,347,1351,7598,18123,225919,41685,159539,24695,2142,4.9004407519215984,0.06201732159877438,0.24145648841482473,1.3579470014625006,3.2390199404454987,40.377208294736334,7.450121183991095,28.513491269587508,4.413595841157733,0.38282738577687236
MO,2001,5637309,30472,372,1383,7771,20946,238411,42977,167420,28014,2076,5.405415952895256,0.06598893195317126,0.24532981960009642,1.3784945973335858,3.7156026040084016,42.291632408299776,7.623672926213553,29.698567170967564,4.969392311118656,0.3682608138031816
MO,2002,5669544,30557,331,1465,7024,21737,230520,42721,159921,27878,2034,5.389675077925139,0.05838212032572637,0.25839820627549587,1.238900341896985,3.833994409426931,40.65935461476267,7.535173904638539,28.20703040667821,4.917150303445921,0.35875901130672944
MO,2003,5719204,28067,289,1400,6686,19692,233564,41997,161616,29951,1907,4.90750111379136,0.050531507531467665,0.24478930984101985,1.169043803997899,3.4431364924209733,40.8385502597914,7.343154746709508,28.25847792804733,5.236917585034561,0.3334380099048749
MO,2004,5759532,28226,354,1479,6630,19763,224629,40472,158264,25893,1899,4.900745407786605,0.061463327228670664,0.2567916976587681,1.1511351964013743,3.431355186497792,39.0012591300821,7.026959829375025,27.47862152688795,4.495677773819122,0.3297142892860045
MO,2005,5797703,30477,402,1625,7196,21254,227809,42822,159288,25699,1949,5.256737021541117,0.06933780498932077,0.2802834156906623,1.2411812057292344,3.6659345951318993,39.29297516619944,7.386028570280333,27.47432905755952,4.432617538359588,0.33616761672683126
MO,2006,5842713,31897,369,1764,7597,22167,224007,44734,153874,25399,2130,5.4592789342896015,0.0631555922736578,0.3019145386740715,1.3002521260243316,3.793956677317541,38.33955219090858,7.656374701273193,26.3360531314819,4.347124358153481,0.3645566708479434
MO,2007,5878415,32962,367,1785,7728,23082,225113,44897,156319,23897,1869,5.607293802836309,0.06243179496513941,0.3036532806887571,1.3146400858054426,3.92656864137697,38.29484648497937,7.637602993323881,26.592032035846398,4.0652114558090915,0.31794284683881624
MO,2008,5911605,29701,456,1612,7395,20238,216522,45763,150002,20757,1810,5.024185479239564,0.0771364121926279,0.27268398345288636,1.2509293161501827,3.423435767443867,36.626601405202145,7.741214103445681,25.37415811780388,3.5112291839525818,0.30617742558915895
MO,2009,5987580,29513,387,1606,7437,20083,201783,43591,140764,17428,1624,4.92903643876157,0.06463379194933512,0.26822188597062585,1.2420710871504013,3.3541096736912075,33.70025953724209,7.280236756753146,23.509330981798993,2.910691798689955,0.2712281088519903
MO,2010,5995715,27440,420,1445,6185,19390,200858,44197,140526,16135,1542,4.576601789778199,0.07005002739456428,0.2410054513932033,1.0315700462747146,3.2339762647157175,33.50025810099379,7.371431097041804,23.437738451544146,2.6910885524078445,0.2571836720057574
MO,2011,6008984,26888,366,1469,6275,18778,199085,44875,138879,15331,1511,4.474633315715269,0.060908799224627656,0.2444672843196121,1.0442697134823458,3.124987518688683,33.13122484599726,7.467984604385699,23.11189379103023,2.5513464505813293,0.2514568186568644
MO,2012,6024522,27189,390,1527,5782,19490,199813,42510,140971,16332,1540,4.513055143627993,0.06473542631266016,0.25346409225495403,0.959744192153336,3.2351114329070425,33.16661471233734,7.056161468079957,23.399532776210297,2.7109204680470915,0.25562193979870934
MO,2013,6044917,26216,369,2305,5486,18056,189655,38797,134514,16344,1207,4.3368668254667515,0.061043021765228536,0.3813121007285956,0.9075393425583841,2.9869723604145433,31.374293476651538,6.418119553998839,22.252414714709893,2.7037592079428054,0.1996718896223058
MO,2014,6063827,26882,404,2403,5592,18483,176436,35293,124769,16374,1405,4.433173967529087,0.06662459202744406,0.39628439267808924,0.922189897567988,3.0480750852555656,29.09647653206465,5.820251798080651,20.575949808594473,2.700274925389527,0.231701860887522
MO,2015,6076204,30292,503,2573,6383,20833,173788,34029,122749,17010,1297,4.985349405648659,0.0827819474132205,0.42345517036623526,1.0504913923232335,3.4286208955459694,28.601409695921994,5.6003715477623865,20.201592968241357,2.799445179918252,0.21345563776331408
